,ID,name,address,a1,a2,city,pCode,lat,long,dist,dUnit,phone,sCode,cCode,hours,type,brand,brandDV,typeDV
106,Bata_4243,4243 M/S AMI APPARELS & FOOTWEAR,BANK STREET,BANK STREET,,JAJPUR,755019,20.947789,86.122223,195.42,km,9861425953,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
107,Bata_4381,4381 M/S GOURI ENTERPRISE,"112/B,22 NH(60) OPPOSITE ","112/B,22 NH(60) OPPOSITE ",,RAMPURHAT,731224,24.180975,87.792436,213.02,km,9232755298,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
108,Bata_0469,0469 BERHAMPUR II,NEST APARTMENT,NEST APARTMENT,,BERHAMPORE,742101,24.107945,88.250068,221.16,km,9475862855,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
109,Bata_0110,0110 BERHAMPORE    ,MANINDRA CHANDRA ROAD,MANINDRA CHANDRA ROAD,,BERHAMPORE,742101,24.1832,88.2739,229.75,km,8900507367,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
110,Bata_0641,0641 NUCLEUS MALL,"F-019,FIRST FLOOR","F-019,FIRST FLOOR",,RANCHI,834001,23.37352,85.33687,233.45,km,8789517456,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
111,Bata_0024,0024 RANCHI CHURCH,G E L C COMMERCIAL COMPLX,G E L C COMMERCIAL COMPLX,,RANCHI,834001,23.358649,85.32607,233.60,km,9504109703,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
112,Bata_0412,0412 LALPUR CHOWK  ,LALPUR CHOWK,LALPUR CHOWK,,RANCHI,834001,23.375837,85.334567,233.78,km,7903168451,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,f,,
113,Bata_0242,0242 RANCHI MAIN RD,"5,MAIN ROAD","5,MAIN ROAD",,RANCHI,834001,23.368257,85.324403,234.27,km,7369044824,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
114,Bata_0243,0243 BOKARO STEEL.,"P.NO.E-20,CITY CENTRE (W)","P.NO.E-20,CITY CENTRE (W)",,BOKARO,827004,23.368257,85.324403,234.27,km,9199438648,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
115,Bata_0244,0244 H B ROAD,H B ROAD,H B ROAD,,RANCHI,834001,23.368257,85.324403,234.27,km,9031935008,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
116,Bata_0247,0247 RAMGARH CANTT,PO. RAMGARH CANTT,PO. RAMGARH CANTT,,RAMGARH,829122,23.368257,85.324403,234.27,km,8789772694,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
117,Bata_0463,0463 KANKE ROAD,SHARTHAK BUSINESS PARK,SHARTHAK BUSINESS PARK,,RANCHI,834008,23.396574,85.314817,236.68,km,8252743299,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
118,Bata_4595,4595 M/S. BHARTI FASHION,BATA SHOE STORE,BATA SHOE STORE,,RATU ROAD-RANCHI,834005,23.385,85.286,238.60,km,7979940686,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
119,Bata_0133,0133 DEOGHAR       ,P.O.DEOGHAR,P.O.DEOGHAR,,DEOGHAR,814112,24.401024,86.671976,240.50,km,7838170828,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
120,Bata_4650,4650 M/S. MALTI RETAILS,BATA SHOE STORE,BATA SHOE STORE,,DEOGHAR,814112,24.491226,86.685207,249.82,km,8228848884,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
121,Bata_4424,4424 M/S MAA MONI ENTERPRISES,BAZARPARA ROAD,BAZARPARA ROAD,,RAGHUNATHGANJ,742225,24.461935,88.0629453,250.58,km,9547932848,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
122,Bata_0650,0650 CROSS RD MALL,BATA SHOE STORES,BATA SHOE STORES,,ROURKELA,769001,22.227146,84.864128,251.49,km,8102022092,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
123,Bata_0282,0282 CUTTACK RANI H,311 BAJRAKABATI ROAD,311 BAJRAKABATI ROAD,,CUTTACK,753002,20.467731,85.887702,252.77,km,9040340079,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
124,Bata_0280,0280 CUTTACK BUXI B,OPP.G.P.O. BUXI BAZAR,OPP.G.P.O. BUXI BAZAR,,CUTTACK,753001,20.474421,85.874057,252.98,km,8249013716,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
125,Bata_0285,0285 CUTTACK C.B.ST,KANCHENJUNGA BUILDING,KANCHENJUNGA BUILDING,,CUTTACK,753001,20.46576,85.867206,254.18,km,7735289980,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
126,Bata_4533,4533 M/S. MAHAVIR FOOTWEAR,PLOT NO-67/1194/B,PLOT NO-67/1194/B,,CUTTACK,753014,20.4788106,85.8404929,254.64,km,8338895555,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
127,Bata_0266,0266 BHUBANESWAR ST,STATION SQUARE,STATION SQUARE,,BHUBANESWAR,751001,20.781591,85.437485,257.94,km,8102929096,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
128,Bata_0664,0664 SYMPHONY MALL ,BATA SHOE STORES,BATA SHOE STORES,,BHUBANESWAR,752101,20.322968,85.882034,266.39,km,9836896235,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
129,Bata_0599,0599 PATIA BHUBANES,"A/2, MARUTI VILLA","A/2, MARUTI VILLA",,BHUBANESWAR,751024,20.353347,85.826114,266.86,km,7504676758,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
130,Bata_0663,0663 D N REGALIA   ,"UGF 7  8, D N REGALIA","UGF 7  8, D N REGALIA",,BHUBANESWAR,751019,20.353347,85.826114,266.86,km,7008043185,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
131,Bata_0634,0634 IRC VILLAGE   ,N-5/391 ( PART ),N-5/391 ( PART ),,BHUBANESWAR,751015,20.29133,85.815157,273.19,km,8249427514,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
132,Bata_0027,0027 BHUBAN A NAGAR,128 ASHOKE NAGAR,128 ASHOKE NAGAR,,BHUBANESWAR,751009,20.266767,85.839782,274.04,km,7008895614,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
133,Bata_0263,0263 BHU KALPANA SQ,67 KALPANA SQUARE,67 KALPANA SQUARE,,BHUBANESWAR,751006,20.259123,85.84181,274.63,km,9853928090,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
134,Bata_4165,4165 M/S NAVYAM RETAILS,SUBHRA TOWERS,SUBHRA TOWERS,,ANGUL,759122,20.841123,85.100012,281.07,km,9238363566,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
135,Bata_0157,0157 MALDA R AVENUE,11/14 RABINDRA AVENUE,11/14 RABINDRA AVENUE,,MALDA,732101,25.000121,88.143277,310.17,km,9674193439,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
136,Bata_0455,0455 MALDA N S ROAD,103/111 N S ROAD,103/111 N S ROAD,,MALDA,732101,25.001565,88.147869,310.45,km,9333717977,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
137,Bata_0269,0269 PURI - II,MARKET CHAWK,MARKET CHAWK,,PURI,752001,19.809698,85.825133,318.43,km,9439496398,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
138,Bata_0644,0644 KHALIFA BAG II,BATA SHOE STORE,BATA SHOE STORE,,BHAGALPUR,812002,25.23657,86.981267,326.20,km,8271982216,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
139,Bata_0204,0204 BHAGALPUR SUJA,SUJAGONJ BAZAR,SUJAGONJ BAZAR,,BHAGALPUR,812002,25.243235,86.973443,327.02,km,7903200967,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
140,Bata_4208,4208 M/S KHUSHBOO KUMARI,KACHHARI ROAD,KACHHARI ROAD,,NAWADA,805110,24.89657,85.541132,338.44,km,9334596142,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
141,Bata_4442,4442 M/S SANTOSH FOOTWEAR,NARAYAN KEDIA,NARAYAN KEDIA,,NAUGACHIA,853204,25.387,87.097,341.91,km,8294629593,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
142,Bata_0209,0209 JAMALPORE     ,"IMM,MAIN ROAD SADAR BZ.","IMM,MAIN ROAD SADAR BZ.",,JAMALPORE,811214,25.315012,86.491491,343.40,km,7870275857,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
143,Bata_0206,0206 MONGHYR,BAIJNATH GOENKA ROAD,BAIJNATH GOENKA ROAD,,MONGHYR,811201,25.37503,86.475649,350.26,km,9504366630,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
144,Bata_0688,0688 SMBLPUR II NEW,BATA SHOE STORE,BATA SHOE STORE,,SAMBALPUR,768004,21.491507,83.986008,354.64,km,9937557396,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
145,Bata_0465,0465 SAMBALPUR - II,"MAIN ROAD , BUDHARAJA","MAIN ROAD , BUDHARAJA",,SAMBALPUR,768004,21.483499,83.981717,355.30,km,9861311689,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
146,Bata_0166,0166 BALURGHAT,LENIN SARANI PO.BALURGHAT,LENIN SARANI PO.BALURGHAT,,BALURGHAT,733101,25.222713,88.77762,355.98,km,9474380620,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
147,Bata_0159,0159 KATIHAR       ,DR.RAJENDRA PRASAD ROAD,DR.RAJENDRA PRASAD ROAD,,KATIHAR,854105,25.544588,87.56955,359.77,km,9472861537,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
148,Bata_0467,0467 GAYA G B ROAD,HISUA MARKET,HISUA MARKET,,GAYA,823001,24.788219,85.008684,360.94,km,9386519226,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
149,Bata_0654,0654 GAYA CKT HOUSE,BATA SHOE STORE,BATA SHOE STORE,,GAYA,823001,24.789408,84.9900791,362.27,km,7488447049,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
150,Bata_0511,0511 BEGUSARAI     ,KAMDEO PRASAD SINGH,KAMDEO PRASAD SINGH,,BEGUSARAI,851101,25.413703,86.141113,364.03,km,8409253519,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
151,Bata_4270,4270 M/S CHITRA JOARDER,NEW BUS STAND,NEW BUS STAND,,GANGARAMPUR,733124,25.400381,88.533116,364.72,km,9933145053,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
152,Bata_0491,0491 BIHARSHARIF II,"MOHALLA, RAMCHANDRAPUR","MOHALLA, RAMCHANDRAPUR",,BIHAR SHARIF,803101,25.1949582,85.5141459,368.22,km,9576753935,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
153,Bata_4450,4450 M/S.  K.T.K. HOSIERY,ATUL BANDHU ,ATUL BANDHU ,,RAIGANJ,733134,25.6230625,88.1272332,376.84,km,8972515473,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
154,Bata_0252,0252 DALTONGUNJ BZ.,BAZAR ROAD,BAZAR ROAD,,DALTONGUNJ,822101,24.040542,84.059871,383.13,km,8986887311,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
155,Bata_0158,0158 PURNEA        ,"JHANDA CHOWK, BHATTA","JHANDA CHOWK, BHATTA",,PURNEA,854301,25.771397,87.4784,384.39,km,9831537966,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
156,Bata_4440,4440 M/S. SHREE HAREE FOOTWEAR,ARVIND PRASAD,ARVIND PRASAD,,HILSA,801302,25.32196,85.279062,392.52,km,7033672662,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
157,Bata_4236,4236 M/S KAUSHIK ENTERPRISES,JEHANABAD GAYA MAIN ROAD,JEHANABAD GAYA MAIN ROAD,,JEHANABAD,804408,25.20737,84.984501,398.78,km,9413046806,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
158,Bata_4464,4464 M/S. HASRAT & MERAJ RETAIL PRI,PLOT NO 2246,PLOT NO 2246,,SAHARSA,852201,25.877,86.605,402.08,km,9955165006,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
159,Bata_4189,4189 M/S KHUSHBOO KUMARI,VIJAY COMPLEX,VIJAY COMPLEX,,AURANGABAD,824101,24.751027,84.36792,403.60,km,9334596142,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
160,Bata_2141,2141 RAIGARH K     ,BATA AGENCY,BATA AGENCY,,RAIGARH,496001,21.896015,83.394972,405.64,km,9303093075,Chhattisgarh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
161,Bata_4593,4593 M/S. SARITA SHIVA,BATA SHOE STORE,BATA SHOE STORE,,ANISABAD-PATNA,800002,25.3456,85.0521,407.28,km,8750686777,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
162,Bata_4309,4309 M/S RAJ ENTERPRISES,BHAKHARUAN MOR,BHAKHARUAN MOR,,DAUDNAGAR,824143,25.032417,84.417915,421.41,km,7260047300,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
163,Bata_0225,0225 SAMASTIPUR    ,SADAR BAZAR ROAD,SADAR BAZAR ROAD,,SAMASTIPUR,848101,25.859543,85.787238,422.89,km,7481903424,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
164,Bata_0501,0501 SAMASTIPUR II ,RAM BABU CHOWK,RAM BABU CHOWK,,SAMASTIPUR,848101,25.862265,85.783943,423.29,km,8210453698,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
165,Bata_0449,0449 BERH U B ROAD ,BHUBANESWARI PLAZA,BHUBANESWARI PLAZA,,BERHAMPUR,760001,19.314022,84.788138,424.30,km,9040646323,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
166,Bata_0411,0411 GIRI MARKET   ,BERHAMPORE HANUMAN BARI,BERHAMPORE HANUMAN BARI,,BERHAMPUR,760001,19.315705,84.78352,424.45,km,8144991032,Orissa,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
167,Bata_0503,0503 RAJENDRANAGAR ,WEST OF RAJENDRANAGAR,WEST OF RAJENDRANAGAR,,PATNA,800020,25.603242,85.160095,425.41,km,9507999349,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
168,Bata_0205,0205 KANKARBAGH    ,"B/13,P.CO-OP.COLONY,","B/13,P.CO-OP.COLONY,",,PATNA,800020,25.599828,85.148099,425.71,km,8210063792,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
169,Bata_0168,0168 KISHANGUNJ    ,SWADAGARPATTY BAZAR,SWADAGARPATTY BAZAR,,KISHANGUNJ,855108,26.104208,87.952181,426.06,km,8863996068,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
170,Bata_4576,4576 M/S. GRAPH LINE CARE,BATA SHOE STORE,BATA SHOE STORE,,ASHOK RAJPATH-PATNA,800006,25.617,85.17,426.21,km,9835011111,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
171,Bata_4240,4240 M/S RISALI TRADING PRIVATE LIM,MAHAVIR COMPLEX NEAR,MAHAVIR COMPLEX NEAR,,JHUMRI TELAIYA,825409,25.612677,85.158875,426.37,km,8820116246,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
172,Bata_0208,0208 MOKAMEH HATIDH,MOKAMEH GHAT CO-OP SECTOR,MOKAMEH GHAT CO-OP SECTOR,,MOKAMEH,803301,25.895781,85.793317,426.41,km,7366034449,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
173,Bata_0194,0194 NALA ROAD     ,34/28 NALA ROAD,34/28 NALA ROAD,,PATNA,800003,25.612308,85.152333,426.68,km,6200479323,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
174,Bata_0188,0188 PATNA JUNCTION,HARDINGE ROAD,HARDINGE ROAD,,PATNA,800001,25.603725,85.136528,426.69,km,9835477091,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
175,Bata_4561,4561 M/S. LEELA,BATA SHOE STORE,BATA SHOE STORE,,PATNA,800004,25.614768,85.152946,426.88,km,8084220808,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
176,Bata_0401,0401 EXHIBITION RD.,EXHIBITION ROAD,EXHIBITION ROAD,,PATNA,800001,25.613628,85.144029,427.24,km,7992298750,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
177,Bata_0568,0568 HP FRAZER ROAD,"OJAS ROAD,FREZER ROAD","OJAS ROAD,FREZER ROAD",,PATNA,800001,25.612526,85.140173,427.33,km,9836551172,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,hushpuppies,Hush Puppies,
178,Bata_0026,0026 PATNA FR.RD.,35 FRAZER ROAD,35 FRAZER ROAD,,PATNA,800001,25.612988,85.137566,427.51,km,9431622375,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
179,Bata_0210,0210 BORING RD JRV ,BORING ROAD,BORING ROAD,,PATNA,800001,25.611145,85.120448,428.24,km,7856093340,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
180,Bata_4220,4220 M/S KHUSHBOO KUMARI,PALI ROAD,PALI ROAD,,DEHRI ON SONE,821307,24.901402,84.183876,428.59,km,9334057927,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
181,Bata_0642,0642 P B CANAL ROAD,BATA SHOE STORES,BATA SHOE STORES,,PATNA,800001,25.620197,85.122757,428.97,km,6201685034,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
182,Bata_4183,4183 M/S NIRMAL KUMAR JHA (HUF),RAVI COMPLEX,RAVI COMPLEX,,PATNA,800010,25.63456,85.13195,429.85,km,9546077510,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
183,Bata_0212,0212 KESHV PALC JRV,KESHAV PALACE,KESHAV PALACE,,PATNA,800014,25.606177,85.076768,430.09,km,8252187351,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
184,Bata_0609,0609 BAILEY ROAD,"BAILEY ROAD,KHAJPURA","BAILEY ROAD,KHAJPURA",,PATNA,800014,25.606009,85.075129,430.16,km,7870655890,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
185,Bata_0656,0656 P & M MALL    ,BATA SHOE STORES,BATA SHOE STORES,,JAMSHEDPUR,831001,25.634135,85.10644,431.15,km,9525655167,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
186,Bata_0203,0203 HAJIPUR,P.O.HAZIPUR,P.O.HAZIPUR,,HAJIPUR,844101,25.694822,85.212993,431.47,km,8210676287,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
187,Bata_4226,4226 M/S D L ENTERPRISES,NEAR AMBIKA PETROL PUMP,NEAR AMBIKA PETROL PUMP,,AMBIKAPUR,497001,23.132927,83.181802,432.58,km,8800413893,Chhattisgarh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
188,Bata_4573,4573 M/S. PAWANSUT ENTERPRISES,BATA SHOE STORE,BATA SHOE STORE,,DANAPUR-PATNA,801503,25.617503,85.047473,432.72,km,9931228288,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
189,Bata_4374,4374 M/S SHANAYA ENTERPRISES,SHOP NO 115,SHOP NO 115,,PATNA,801503,25.6188,85.0483,432.80,km,9955990409,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
190,Bata_0196,0196 PATNA BATAGANJ,PO. BATAGANJ,PO. BATAGANJ,,PATNA,800018,25.647903,85.075772,434.07,km,9304733878,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
191,Bata_0337,0337 AGARTALA HGB  ,"14,H.G.B.ROAD","14,H.G.B.ROAD",,AGARTALA,799001,23.8301,91.28156,440.00,km,9862150689,Tripura,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
192,Bata_0338,0338 AGARTALA A RD ,AGARTALA ASSAM ROAD,AGARTALA ASSAM ROAD,,AGARTALA,799001,23.831411,91.28326,440.22,km,9101402741,Tripura,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
193,Bata_0500,0500 ML PLZ AGRTALA,M L PLAZA,M L PLAZA,,AGARTALA,799001,23.831483,91.286847,440.56,km,8794495997,Tripura,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
194,Bata_0249,0249 HAZARIBAGH,PO. HAZARIBAGH,PO. HAZARIBAGH,,HAZARIBAGH,825301,23.993937,83.354897,444.85,km,9852554510,Jharkhand,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
195,Bata_0195,0195 SASARAM       ,PO. SASARAM,PO. SASARAM,,SASARAM,821115,24.954445,84.01741,445.13,km,9801227221,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
196,Bata_0231,0231 LAHERIASARAI  ,PO. LAHERISARAI,PO. LAHERISARAI,,LAHERIASARAI,846001,26.120558,85.896835,446.30,km,8340454477,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
197,Bata_4248,4248 M/S AMRITALOK ENTERPRISE,OPP R K PUR POLICE,OPP R K PUR POLICE,,UDAIPUR,799120,23.5312,91.492232,449.37,km,9774094039,Tripura,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
198,Bata_0190,0190 ARRAH CHOWK   ,CHOWK BAZAR,CHOWK BAZAR,,ARRAH,802301,25.56488,84.67154,449.45,km,7321981799,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
199,Bata_0228,0228 DARBHANGA L.BG,"197 TOWER ROAD,DARBHANGA","197 TOWER ROAD,DARBHANGA",,DARBHANGA,846004,26.155829,85.893372,450.13,km,6202916620,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
200,Bata_0221,0221 AGHORIA BAZAR,"30/183,INDUSTRIAL AREA","30/183,INDUSTRIAL AREA",,MUZAFFARPUR,842002,26.107463,85.389939,463.99,km,8294795453,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
201,Bata_0701,0701 MUZ CLUB ROAD,BATA SHOE STORES,BATA SHOE STORES,,MUZAFFARPUR,842002,26.111528,85.396711,464.11,km,8294142904,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
202,Bata_0192,0192 CHAPRA HATHWA,SHOP NO. A,SHOP NO. A,,CHAPRA,841301,25.779255,84.742786,464.59,km,8210439790,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
203,Bata_0227,0227 MUZAFARPUR KAL,KALYANI BAZAR,KALYANI BAZAR,,MUZAFFARPUR,842001,26.118931,85.391131,465.09,km,9334262424,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
204,Bata_0395,0395 MOTIJHEEL II  ,"NAND COMPLEX,","NAND COMPLEX,",,MUZAFFARPUR,842001,26.119281,85.388653,465.23,km,8210654338,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
205,Bata_0230,0230 MADHUBANI,"229, GIRIDIH BAZAR","229, GIRIDIH BAZAR",,MADHUBANI,847211,26.349819,86.0711,465.43,km,8252425729,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
206,Bata_0594,0594 MADHUBANI II  ,"WOMENS COLLEGE ROAD,","WOMENS COLLEGE ROAD,",,MADHUBANI,847211,26.35054,86.073909,465.43,km,7783811230,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
207,Bata_0223,0223 MUZAFARPUR M J,326 WARSLEY ROAD,326 WARSLEY ROAD,,MUZAFFARPUR,842001,26.120075,85.385103,465.47,km,7903133906,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
208,Bata_0220,0220 MUZAFARPUR S G,SARAIYAGANJ,SARAIYAGANJ,,MUZAFFARPUR,842001,26.125826,85.386807,465.97,km,6202916620,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
209,Bata_4339,4339 M/S J.P. ENTERPRISES,"GROUND FLR,UNIT NO.66 AND","GROUND FLR,UNIT NO.66 AND",,KORBA,495677,22.35449,82.705429,473.19,km,9540175548,Chhattisgarh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
210,Bata_4529,4529 M/S. LIFEZEST GROUP,BATA SHOE STORE,BATA SHOE STORE,,PUNE,411048,25.973712,84.864569,476.00,km,9029612942,Maharashtra,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
211,Bata_3653,3653 BALLIA II     ,BATA SHOE STORE,BATA SHOE STORE,,BALLIA,277001,25.798365,84.54384,477.90,km,7905230511,Uttar Pradesh,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
212,Bata_4357,4357 M/S SAPAN KUMAR CHAKRAVARTY,"JANAKPUR ROAD, ","JANAKPUR ROAD, ",,JANAKPUR ROAD,843320,26.4706,85.703,489.43,km,8540093800,Bihar,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
213,Bata_0161,0161 JALPAIGURI    ,"192 GANDHI RD.,DINABAZAR","192 GANDHI RD.,DINABAZAR",,JALPAIGURI,735101,26.527748,88.724775,489.60,km,9126011753,West Bengal,IN,MON-SUN 10:00 AM TO 10:00 PM,o,flagship,Flagship,
